Villafranca,Verona Villafranca Airport,VRN,45.395699,10.8885
Venice,Venice Marco Polo Airport,VCE,45.505299,12.3519
Rome,Ciampino–G. B. Pastine International Airport,CIA,41.7994,12.5949
Rome,Leonardo da Vinci–Fiumicino Airport,FCO,41.8002778,12.2388889
Marina Di Campo,Marina Di Campo Airport,EBA,42.7603,10.2394
Naples,Naples International Airport,NAP,40.886002,14.2908
Pisa,Pisa International Airport,PSA,43.683899,10.3927
Florence,Peretola Airport,FLR,43.810001,11.2051
Perugia,Perugia San Francesco d'Assisi – Umbria International Airport,PEG,43.095901,12.5132
Ljubljana,Ljubljana Jože Pučnik Airport,LJU,46.223701,14.4576
Karlovy Vary,Karlovy Vary International Airport,KLV,50.20299911499024,12.914999961853027
Ostrava,Ostrava Leos Janáček Airport,OSR,49.6963005065918,18.111099243164062
Pardubice,Pardubice Airport,PED,50.01340103149414,15.73859977722168
Prague,Václav Havel Airport Prague,PRG,50.1008,14.26
Brno,Brno-Tuřany Airport,BRQ,49.15129852294922,16.694400787353516
Tel-aviv,Ben Gurion International Airport,TLV,32.01139831542969,34.88669967651367
Elat,Eilat Airport,ETH,29.56130027770996,34.96009826660156
Haifa,Haifa International Airport,HFA,32.80939865112305,35.04309844970703
Tel-aviv,Sde Dov Airport,SDV,32.11470031738281,34.78219985961914
Malta,Malta International Airport,MLA,35.857498,14.4775
Graz,Graz Airport,GRZ,46.9911003112793,15.439599990844728
Innsbruck,Innsbruck Airport,INN,47.260201,11.344
Linz,Linz Hörsching Airport,LNZ,48.2332,14.1875
Salzburg,Salzburg Airport,SZG,47.7933006287,13.0043001175
Vienna,Vienna International Airport,VIE,48.110298156738,16.569700241089
Santa Maria (island),Santa Maria Airport,SMA,36.97140121459961,-25.17060089111328
Flores,Flores Airport,FLW,39.455299377441406,-31.13139915466309
Faro,Faro Airport,FAO,37.0144004822,-7.96590995789
Graciosa Island,Graciosa Airport,GRW,39.09220123291016,-28.029800415039062
Horta,Horta Airport,HOR,38.519901275634766,-28.71590042114257
Lajes (terceira Island),Lajes Airport,TER,38.761799,-27.090799
Ponta Delgada,João Paulo II Airport,PDL,37.7411994934,-25.6979007721
Pico,Pico Airport,PIX,38.554298,-28.441299
Porto,Francisco de Sá Carneiro Airport,OPO,41.2481002808,-8.68138980865
Porto Santo,Porto Santo Airport,PXO,33.0733985901,-16.3500003815
Lisbon,Humberto Delgado Airport (Lisbon Portela Airport),LIS,38.7813,-9.13592
Sao Jorge Island,São Jorge Airport,SJZ,38.66550064086914,-28.175800323486328
Mostar,Mostar International Airport,OMO,43.282901763916016,17.84589958190918
Sarajevo,Sarajevo International Airport,SJJ,43.82460021972656,18.331499099731445
Arad,Arad International Airport,ARW,46.17660140991211,21.261999130249023
Baia Mare,Tautii Magheraus Airport,BAY,47.65840148925781,23.46999931335449
Constanta,Mihail Kogălniceanu International Airport,CND,44.36220169067383,28.488300323486328
Cluj-napoca,Cluj-Napoca International Airport,CLJ,46.78519821166992,23.686199188232425
Craiova,Craiova Airport,CRA,44.31809997558594,23.88859939575196
Iasi,Iaşi Airport,IAS,47.17850112915039,27.6205997467041
Oradea,Oradea International Airport,OMR,47.025299072265625,21.90250015258789
Bucharest,Henri Coandă International Airport,OTP,44.5711111,26.085
Sibiu,Sibiu International Airport,SBZ,45.78559875488281,24.09129905700684
Satu Mare,Satu Mare Airport,SUJ,47.70330047607422,22.88570022583008
Tirgu Mures,Transilvania Târgu Mureş International Airport,TGM,46.46770095825195,24.412500381469727
Timisoara,Timişoara Traian Vuia Airport,TSR,45.80989837646485,21.337900161743164
Geneva,Geneva Cointrin International Airport,GVA,46.23809814453125,6.108950138092041
Lugano,Lugano Airport,LUG,46.00429916379999,8.9105796814
Bern,Bern Belp Airport,BRN,46.914100647,7.497149944309999
Zurich,Zürich Airport,ZRH,47.464699,8.54917
Altenrhein,St Gallen Altenrhein Airport,ACH,47.4850006104,9.560770034789998
Ankara,Esenboğa International Airport,ESB,40.1281013489,32.995098114
Adana,Adana Airport,ADA,36.9822006226,35.2803993225
Antalya,Antalya International Airport,AYT,36.898701,30.800501
Gaziantep,Gaziantep International Airport,GZT,36.9472007751,37.4786987305
Konya,Konya Airport,KYA,37.979,32.561901
Merzifon,Amasya Merzifon Airport,MZH,40.829399,35.521999
Sivas,Sivas Nuri Demirağ Airport,VAS,39.813801,36.9035
Malatya,Malatya Erhaç Airport,MLX,38.4352989197,38.0909996033
Kayseri,Kayseri Erkilet Airport,ASR,38.770401001,35.4953994751
Denizli,Çardak Airport,DNZ,37.7855987549,29.7012996674
Izmir,Adnan Menderes International Airport,ADB,38.2924003601,27.156999588
Topel,Cengiz Topel Airport,KCO,40.73500061035156,30.08329963684082
Dalaman,Dalaman International Airport,DLM,36.7131004333,28.7924995422
Elazig,Elazığ Airport,EZS,38.6068992615,39.2914009094
Diyabakir,Diyarbakir Airport,DIY,37.893901825,40.2010002136
Erzincan,Erzincan Airport,ERC,39.7102012634,39.5270004272
Erzurum,Erzurum International Airport,ERZ,39.9565010071,41.17020034789999
Trabzon,Trabzon International Airport,TZX,40.99509811401367,39.78969955444336
Van,Van Ferit Melen Airport,VAN,38.46820068359375,43.332298278808594
Batman,Batman Airport,BAL,37.9290008545,41.1166000366
Chisinau,Chişinău International Airport,KIV,46.92770004272461,28.93099975585937
Skopje,Skopje Alexander the Great Airport,SKP,41.961601,21.621401
Gibraltar,Gibraltar Airport,GIB,36.1511993408,-5.3496599197400005
Belgrade,Belgrade Nikola Tesla Airport,BEG,44.8184013367,20.3090991974
Podgorica,Podgorica Airport,TGD,42.359402,19.2519
Pristina,Priština International Airport,PRN,42.5728,21.035801
Tivat,Tivat Airport,TIV,42.40470123291016,18.72330093383789
Bratislava,M. R. Štefánik Airport,BTS,48.17020034790039,17.21269989013672
Kosice,Košice Airport,KSC,48.66310119628906,21.241100311279297
Providenciales,Providenciales Airport,PLS,21.77359962463379,-72.26589965820312
South Caicos,South Caicos Airport,XSC,21.5156993866,-71.528503418
La Romana,Casa De Campo International Airport,LRM,18.45070075988769,-68.91179656982422
Punta Cana,Punta Cana International Airport,PUJ,18.5673999786,-68.36340332030001
Puerto Plata,Gregorio Luperon International Airport,POP,19.75790023803711,-70.56999969482422
Santo Domingo,Las Américas International Airport,SDQ,18.42970085144,-69.668899536133
Santiago,Cibao International Airport,STI,19.406099319458008,-70.60469818115234
Guatemala City,La Aurora Airport,GUA,14.5833,-90.527496
La Ceiba,Goloson International Airport,LCE,15.7425,-86.852997
San Pedro Sula,Ramón Villeda Morales International Airport,SAP,15.4526,-87.923599
Guanaja,La Laguna Airport,GJA,16.4454,-85.906601
Roatan,Juan Manuel Galvez International Airport,RTB,16.316799,-86.523003
Tegucigalpa,Toncontín International Airport,TGU,14.06089973449707,-87.21720123291016
Kingston,Norman Manley International Airport,KIN,17.935699462890625,-76.7874984741211
Montego Bay,Sangster International Airport,MBJ,18.503700256347656,-77.91339874267578
Acapulco,General Juan N Alvarez International Airport,ACA,16.757099151611328,-99.75399780273438
Aguascalientes,Jesús Terán Paredo International Airport,AGU,21.705601,-102.318001
Huatulco,Bahías de Huatulco International Airport,HUX,15.7753,-96.262604
Ciudad Del Carmen,Ciudad del Carmen International Airport,CME,18.65369987487793,-91.79900360107422
Culiacan,Bachigualato Federal International Airport,CUL,24.7644996643,-107.474998474
Chetumal,Chetumal International Airport,CTM,18.50469970703125,-88.32679748535156
Ciudad Obregon,Ciudad Obregón International Airport,CEN,27.39259910583496,-109.83300018310548
Campeche,Ingeniero Alberto Acuña Ongay International Airport,CPE,19.816799163800003,-90.5002975464
Ciudad Juarez,Abraham González International Airport,CJS,31.63610076904297,-106.4290008544922
Chihuahua,General Roberto Fierro Villalobos International Airport,CUU,28.702899932900003,-105.964996338
Ciudad Victoria,General Pedro Jose Mendez International Airport,CVM,23.7033004761,-98.9564971924
Cozumel,Cozumel International Airport,CZM,20.52239990234375,-86.92559814453125
Durango,General Guadalupe Victoria International Airport,DGO,24.1242008209,-104.527999878
Tepic,Amado Nervo National Airport,TPQ,21.4195,-104.843002
Guadalajara,Don Miguel Hidalgo Y Costilla International Airport,GDL,20.52179908752441,-103.31099700927734
Hermosillo,General Ignacio P. Garcia International Airport,HMO,29.095899581900003,-111.047996521
Colima,Licenciado Miguel de la Madrid Airport,CLQ,19.277,-103.577002
Saltillo,Plan De Guadalupe International Airport,SLW,25.54949951171875,-100.9290008544922
Lazard Cardenas,Lázaro Cárdenas Airport,LZC,18.0016994476,-102.221000671
Los Mochis,Valle del Fuerte International Airport,LMM,25.6851997375,-109.081001282
Del Bajio,Del Bajío International Airport,BJX,20.9935,-101.481003
La Paz,Manuel Márquez de León International Airport,LAP,24.0727005005,-110.361999512
Loreto,Loreto International Airport,LTO,25.989200592041016,-111.3479995727539
Matamoros,General Servando Canales International Airport,MAM,25.7698993683,-97.5252990723
Merida,Licenciado Manuel Crescencio Rejon Int Airport,MID,20.9370002747,-89.657699585
Mexicali,General Rodolfo Sánchez Taboada International Airport,MXL,32.6306,-115.241997
Morelia,General Francisco J. Mujica International Airport,MLM,19.849899292,-101.025001526
Minatitlan,Minatitlán/Coatzacoalcos National Airport,MTT,18.1033992767,-94.5807037354
Mexico City,Licenciado Benito Juarez International Airport,MEX,19.4363,-99.072098
Monterrey,General Mariano Escobedo International Airport,MTY,25.7784996033,-100.107002258
Mazatlan,General Rafael Buelna International Airport,MZT,23.1613998413,-106.26599884
Nuevo Laredo,Quetzalcóatl International Airport,NLD,27.4438991547,-99.5705032349
Oaxaca,Xoxocotlán International Airport,OAX,16.9999008179,-96.726600647
Poza Rico,El Tajín National Airport,PAZ,20.6026992798,-97.4608001709
Puebla,Hermanos Serdán International Airport,PBC,19.1581001282,-98.3713989258
Piedras Negras,Piedras Negras International Airport,PDS,28.627399,-100.535004
Uruapan,Licenciado y General Ignacio Lopez Rayon Airport,UPN,19.396699905395508,-102.03900146484376
Puerto Vallarta,Licenciado Gustavo Díaz Ordaz International Airport,PVR,20.680099487304688,-105.25399780273438
Puerto Escondido,Puerto Escondido International Airport,PXM,15.8769,-97.089103
Queretaro,Querétaro Intercontinental Airport,QRO,20.6173,-100.185997
Reynosa,General Lucio Blanco International Airport,REX,26.0089,-98.2285
San Jose Del Cabo,Los Cabos International Airport,SJD,23.15180015563965,-109.72100067138672
San Luis Potosi,Ponciano Arriaga International Airport,SLP,22.254299163800003,-100.930999756
Torreon,Francisco Sarabia International Airport,TRC,25.5683002472,-103.411003113
Tuxtla Gutierrez,Angel Albino Corzo International Airport,TGZ,16.5636005402,-93.0224990845
Tijuana,General Abelardo L. Rodríguez International Airport,TIJ,32.541099548339844,-116.97000122070312
Tampico,General Francisco Javier Mina International Airport,TAM,22.2964000702,-97.8658981323
Toluca,Licenciado Adolfo Lopez Mateos International Airport,TLC,19.3370990753,-99.56600189210002
Tapachula,Tapachula International Airport,TAP,14.7943000793,-92.3700027466
Cancun,Cancún International Airport,CUN,21.036500930800003,-86.8770980835
Villahermosa,Carlos Rovirosa Pérez International Airport,VSA,17.996999740600586,-92.81739807128906
Vera Cruz,General Heriberto Jara International Airport,VER,19.1459007263,-96.1873016357
Zacatecas,General Leobardo C. Ruiz International Airport,ZCL,22.8971004486,-102.68699646
Zihuatanejo,Ixtapa Zihuatanejo International Airport,ZIH,17.601600647,-101.460998535
Manzanillo,Playa De Oro International Airport,ZLO,19.1448001862,-104.558998108
Managua,Augusto C. Sandino (Managua) International Airport,MGA,12.14150047302246,-86.16819763183594
Bocas Del Toro,Bocas Del Toro International Airport,BOC,9.340849876403809,-82.25080108642578
Changuinola,Cap Manuel Niño International Airport,CHX,9.458962,-82.515062
David,Enrique Malek International Airport,DAV,8.390999794006348,-82.43499755859375
Panama,Marcos A. Gelabert International Airport,PAC,8.973340034484863,-79.55560302734375
Panama City,Tocumen International Airport,PTY,9.0713596344,-79.3834991455
Golfito,Golfito Airport,GLF,8.654009819030762,-83.18219757080078
Liberia,Daniel Oduber Quiros International Airport,LIR,10.5933,-85.544403
Nosara Beach,Nosara Airport,NOB,9.97649002075,-85.65299987790002
San Jose,Juan Santamaria International Airport,SJO,9.993860244750977,-84.20880126953125
Palmar Sur,Palmar Sur Airport,PMZ,8.951029777526855,-83.46859741210938
Quepos,Quepos Managua Airport,XQP,9.443160057067873,-84.12979888916016
San Salvador,Monseñor Óscar Arnulfo Romero International Airport,SAL,13.4409,-89.055702
Cap Haitien,Cap Haitien International Airport,CAP,19.733,-72.194702
Port-au-prince,Toussaint Louverture International Airport,PAP,18.57999992370605,-72.2925033569336
Cunagua,Jardines Del Rey Airport,CCC,22.4610004425,-78.32839965820001
Cayo Largo del Sur,Vilo Acuña International Airport,CYO,21.6165008545,-81.5459976196
Camaguey,Ignacio Agramonte International Airport,CMW,21.420299530029297,-77.84750366210938
Santiago De Cuba,Antonio Maceo International Airport,SCU,19.96980094909668,-75.83540344238281
Guantanamo,Mariana Grajales Airport,GAO,20.08530044555664,-75.1583023071289
Havana,José Martí International Airport,HAV,22.989200592041016,-82.40910339355469
Holguin,Frank Pais International Airport,HOG,20.785600662231445,-76.31510162353516
Santa Clara,Abel Santamaria Airport,SNU,22.49220085144043,-79.943603515625
Varadero,Juan Gualberto Gomez International Airport,VRA,23.034400939941406,-81.435302734375
Cayman Brac,Gerrard Smith International Airport,CYB,19.687000274658203,-79.88279724121094
Georgetown,Owen Roberts International Airport,GCM,19.2928009033,-81.3576965332
Marsh Harbor,Leonard M Thompson International Airport,MHH,26.5114,-77.083503
Spring Point,Spring Point Airport,AXP,22.441799163800003,-73.97090148930002
Treasure Cay,Treasure Cay Airport,TCB,26.745300293,-77.3912963867
Alice Town,South Bimini Airport,BIM,25.6998996735,-79.2647018433
Great Exuma,Exuma International Airport,GGT,23.5625991821,-75.8779983521
North Eleuthera,North Eleuthera Airport,ELH,25.474899292,-76.6835021973
Governor's Harbor,Governor's Harbour Airport,GHB,25.2847003937,-76.3310012817
Rock Sound,Rock Sound Airport,RSD,24.8950787333,-76.1768817902
Freeport,Grand Bahama International Airport,FPO,26.5587005615,-78.695602417
Matthew Town,Inagua Airport,IGA,20.975000381469727,-73.66690063476562
Dead Man's Cay,Deadman's Cay Airport,LGI,23.1790008545,-75.09359741210001
Stella Maris,Stella Maris Airport,SML,23.582317,-75.268621
Mayaguana,Mayaguana Airport,MYG,22.379499,-73.013494
Nassau,Lynden Pindling International Airport,NAS,25.0389995575,-77.46620178219999
Port Nelson,Rum Cay Airport,RCY,23.68440055847168,-74.83619689941406
Cockburn Town,San Salvador Airport,ZSA,24.06329917907715,-74.52400207519531
Belize City,Philip S. W. Goldson International Airport,BZE,17.539100646972656,-88.30819702148438
Aitutaki,Aitutaki Airport,AIT,-18.830900192260746,-159.76400756835938
Avarua,Rarotonga International Airport,RAR,-21.2026996613,-159.805999756
Nandi,Nadi International Airport,NAN,-17.755399703979492,177.4429931640625
Nausori,Nausori International Airport,SUV,-18.04330062866211,178.5590057373047
Tongatapu,Fua'amotu International Airport,TBU,-21.241199493408203,-175.14999389648438
Tarawa,Bonriki International Airport,TRW,1.3816399574279783,173.14700317382812
Wallis,Hihifo Airport,WLS,-13.2383003235,-176.199005127
Faleolo,Faleolo International Airport,APW,-13.829999923706056,-172.00799560546875
Pago Pago,Pago Pago International Airport,PPG,-14.3310003281,-170.710006714
Rurutu,Rurutu Airport,RUR,-22.43409919738769,-151.36099243164062
Tubuai,Tubuai Airport,TUB,-23.36540031433105,-149.5240020751953
Tikehau,Tikehau Airport,TIH,-15.119600296020508,-148.2310028076172
Fakarava,Fakarava Airport,FAV,-16.054100036621094,-145.65699768066406
Manihi,Manihi Airport,XMH,-14.436800003051758,-146.07000732421875
Totegegie,Totegegie Airport,GMR,-23.07990074157715,-134.88999938964844
Kaukura Atoll,Kaukura Airport,KKR,-15.663299560546877,-146.88499450683594
Makemo,Makemo Airport,MKP,-16.583900451660156,-143.6580047607422
Takapoto,Takapoto Airport,TKP,-14.709500312805176,-145.24600219726562
Arutua,Arutua Airport,AXR,-15.248299598693848,-146.61700439453125
Mataiva,Mataiva Airport,MVT,-14.8681001663208,-148.7169952392578
Takaroa,Takaroa Airport,TKX,-14.45580005645752,-145.02499389648438
Nuku Hiva,Nuku Hiva Airport,NHV,-8.795599937438965,-140.22900390625
Bora Bora,Bora Bora Airport,BOB,-16.444400787353516,-151.75100708007812
Rangiroa,Rangiroa Airport,RGI,-14.954299926757812,-147.66099548339844
Huahine Island,Huahine-Fare Airport,HUH,-16.68720054626465,-151.02200317382812
Moorea,Moorea Airport,MOZ,-17.49,-149.761993
Hao Island,Hao Airport,HOI,-18.074800491333008,-140.9459991455078
Maupiti,Maupiti Airport,MAU,-16.42650032043457,-152.24400329589844
Raiatea Island,Raiatea Airport,RFP,-16.7229,-151.466003
Port-vila,Bauerfield International Airport,VLI,-17.699300765991,168.32000732422
Noumea,La Tontouta International Airport,NOU,-22.01460075378418,166.21299743652344
Auckland,Auckland International Airport,AKL,-37.0080986023,174.792007446
Taupo,Taupo Airport,TUO,-38.73970031738281,176.08399963378906
Christchurch,Christchurch International Airport,CHC,-43.48939895629883,172.53199768066406
Dunedin,Dunedin Airport,DUD,-45.9281005859375,170.197998046875
Gisborne,Gisborne Airport,GIS,-38.66329956054688,177.97799682617188
Hokitika,Hokitika Airfield,HKK,-42.713600158691406,170.98500061035156
Hamilton,Hamilton International Airport,HLZ,-37.8666992188,175.332000732
Kerikeri,Kerikeri Airport,KKE,-35.26279830932617,173.91200256347656
Kaitaia,Kaitaia Airport,KAT,-35.06999969482422,173.28500366210938
New Plymouth,New Plymouth Airport,NPL,-39.00859832763672,174.1790008544922
Nelson,Nelson Airport,NSN,-41.298301696777344,173.2209930419922
Invercargill,Invercargill Airport,IVC,-46.41239929199219,168.31300354003906
Palmerston North,Palmerston North Airport,PMR,-40.32059860229492,175.61700439453125
Paraparaumu,Paraparaumu Airport,PPQ,-40.90470123291016,174.98899841308594
Queenstown International,Queenstown International Airport,ZQN,-45.0210990906,168.738998413
Rotorua,Rotorua Regional Airport,ROT,-38.10919952392578,176.31700134277344
Tauranga,Tauranga Airport,TRG,-37.67190170288086,176.1959991455078
Timaru,Timaru Airport,TIU,-44.30279922485352,171.22500610351562
Woodbourne,Woodbourne Airport,BHE,-41.5182991027832,173.8699951171875
Whakatane,Whakatane Airport,WHK,-37.92060089111328,176.91400146484375
Wellington,Wellington International Airport,WLG,-41.3272018433,174.804992676
Whangarei,Whangarei Airport,WRE,-35.7682991027832,174.36500549316406
Westport,Westport Airport,WSZ,-41.73809814453125,171.58099365234375
Wanganui,Wanganui Airport,WAG,-39.96220016479492,175.02499389648438
Herat,Herat Airport,HEA,34.209999084472656,62.22829818725586
Kabul,Hamid Karzai International Airport,KBL,34.565899,69.212303
Kandahar,Kandahar Airport,KDH,31.505800247192383,65.8478012084961
Mazar-i-sharif,Mazar I Sharif Airport,MZR,36.70690155029297,67.20970153808594
Bahrain,Bahrain International Airport,BAH,26.27079963684082,50.63359832763672
Abha,Abha Regional Airport,AHB,18.2404003143,42.65660095210001
Al-ahsa,Al Ahsa Airport,HOF,25.28529930114746,49.485198974609375
El-baha,Al Baha Airport,ABT,20.2961006165,41.6343002319
Bisha,Bisha Airport,BHH,19.984399795532227,42.62089920043945
Dammam,King Fahd International Airport,DMM,26.471200942993164,49.79790115356445
Gizan,Jizan Regional Airport,GIZ,16.901100158691406,42.58580017089844
Gassim,Gassim Airport,ELQ,26.30279922485352,43.77439880371094
Guriat,Gurayat Domestic Airport,URY,31.412413,37.278898
Hail,Ha'il Airport,HAS,27.437901,41.686298
Jeddah,King Abdulaziz International Airport,JED,21.6796,39.156502
Madinah,Prince Mohammad Bin Abdulaziz Airport,MED,24.5534,39.705101
Nejran,Nejran Airport,EAM,17.611400604248047,44.4192008972168
Hafr Al-batin,Al Qaisumah/Hafr Al Batin Airport,AQI,28.335199,46.125099
Rafha,Rafha Domestic Airport,RAH,29.626399993896484,43.4906005859375
Riyadh,King Khaled International Airport,RUH,24.95759963989257,46.69879913330078
Arar,Arar Domestic Airport,RAE,30.90660095214844,41.13819885253906
Sharurah,Sharurah Airport,SHW,17.466899871826172,47.12139892578125
Tabuk,Tabuk Airport,TUU,28.3654,36.6189
Taif,Ta’if Regional Airport,TIF,21.483001,40.543442
Turaif,Turaif Domestic Airport,TUI,31.692188,38.731544
Wejh,Al Wajh Domestic Airport,EJH,26.19860076904297,36.47639846801758
Yenbo,Prince Abdulmohsin Bin Abdulaziz Airport,YNB,24.144199,38.0634
Abadan,Abadan Airport,ABD,30.371099472,48.2282981873
Dezful,Dezful Airport,DEF,32.434399,48.397598
Gachsaran,Gachsaran Airport,GCH,30.337600708,50.827999115
Bandar Mahshahr,Mahshahr Airport,MRX,30.55620002746582,49.15190124511719
Ahwaz,Ahwaz Airport,AWZ,31.3374004364,48.7620010376
Bushehr,Bushehr Airport,BUZ,28.9447994232,50.8345985413
Kish Island,Kish International Airport,KIH,26.5261993408,53.9802017212
Bandar Lengeh,Bandar Lengeh Airport,BDH,26.531999588,54.824798584
Siri Island,Sirri Island Airport,SXI,25.908899307250977,54.539398193359375
Bakhtaran,Shahid Ashrafi Esfahani Airport,KSH,34.3459014893,47.1581001282
Sanandaj,Sanandaj Airport,SDG,35.24589920043945,47.00920104980469
Esfahan,Esfahan Shahid Beheshti International Airport,IFN,32.75080108642578,51.86130142211914
Rasht,Sardar-e-Jangal Airport,RAS,37.323333,49.617778
Teheran,Mehrabad International Airport,THR,35.68920135498047,51.31340026855469
Bandar Abbas,Bandar Abbas International Airport,BND,27.218299865722656,56.37779998779297
Kerman,Kerman Airport,KER,30.2744007111,56.9510993958
Birjand,Birjand Airport,XBJ,32.898101806640625,59.2661018371582
Ramsar,Ramsar Airport,RZR,36.9099006652832,50.67959976196289
Lamerd,Lamerd Airport,LFM,27.3726997375,53.18880081179999
Shiraz,Shiraz Shahid Dastghaib International Airport,SYZ,29.53919982910156,52.58980178833008
Khoy,Khoy Airport,KHY,38.4275016784668,44.97359848022461
Tabriz,Tabriz International Airport,TBZ,38.1338996887207,46.23500061035156
Yazd,Shahid Sadooghi Airport,AZD,31.9048995972,54.2765007019
Zabol,Zabol Airport,ACZ,31.09830093383789,61.54389953613281
Chah Bahar,Konarak Airport,ZBR,25.4433002472,60.3820991516
Zahedan,Zahedan International Airport,ZAH,29.47570037841797,60.90620040893555
Amman,Queen Alia International Airport,AMM,31.7226009369,35.9931983948
Aqaba,Aqaba King Hussein International Airport,AQJ,29.61160087585449,35.01810073852539
Kuwait,Kuwait International Airport,KWI,29.226600646972656,47.96889877319336
Beirut,Beirut Rafic Hariri International Airport,BEY,33.820899963378906,35.488399505615234
Abu Dhabi,Abu Dhabi International Airport,AUH,24.433000564575195,54.651100158691406
Abu Dhabi,Bateen Airport,AZI,24.428300857543945,54.458099365234375
Dubai,Dubai International Airport,DXB,25.2527999878,55.3643989563
Fujeirah,Fujairah International Airport,FJR,25.112199783325195,56.32400131225586
Sharjah,Sharjah International Airport,SHJ,25.32859992980957,55.5172004699707
Khasab,Khasab Air Base,KHS,26.17099952697754,56.2406005859375
Muscat,Muscat International Airport,MCT,23.593299865722656,58.284400939941406
Salalah,Salalah Airport,SLL,17.038700103759766,54.09130096435547
Faisalabad,Faisalabad International Airport,LYP,31.364999771118164,72.99479675292969
Gwadar,Gwadar International Airport,GWD,25.233299255371094,62.329498291015625
Gilgit,Gilgit Airport,GIL,35.918800354003906,74.33360290527344
Karachi,Jinnah International Airport,KHI,24.9065,67.160797
Lahore,Alama Iqbal International Airport,LHE,31.5216007232666,74.40360260009766
Moenjodaro,Moenjodaro Airport,MJD,27.3351993560791,68.14309692382812
Multan,Multan International Airport,MUX,30.20319938659668,71.41909790039062
Panjgur,Panjgur Airport,PJG,26.95450019836425,64.13249969482422
Peshawar,Peshawar International Airport,PEW,33.993900299072266,71.51460266113281
Quetta,Quetta International Airport,UET,30.251399993896484,66.93779754638672
Rahim Yar Khan,Shaikh Zaid Airport,RYK,28.383899688720703,70.27960205078125
Sukkur,Sukkur Airport,SKZ,27.722000122070312,68.79170227050781
Zhob,Zhob Airport,PZH,31.35840034484864,69.4636001586914
Basrah,Basrah International Airport,BSR,30.54910087585449,47.66210174560547
Rota,Rota International Airport,ROP,14.17430019378662,145.2429962158203
Saipan,Saipan International Airport,SPN,15.119,145.729004
Agana,Antonio B. Won Pat International Airport,GUM,13.4834003448,144.796005249
Majuro,Marshall Islands International Airport,MAJ,7.064760208129883,171.27200317382812
Kwajalein,Bucholz Army Air Field,KWA,8.720120429992676,167.73199462890625
Kiritimati,Cassidy International Airport,CXI,1.9861600399017327,-157.35000610351562
Chuuk,Chuuk International Airport,TKK,7.461870193481445,151.84300231933594
Pohnpei,Pohnpei International Airport,PNI,6.985099792480469,158.20899963378906
Babelthuap,Babelthuap Airport,ROR,7.36731,134.544236
Kosrae,Kosrae International Airport,KSA,5.35698,162.957993
Yap,Yap International Airport,YAP,9.49891,138.082993
Kinmen,Kinmen Airport,KNH,24.4279,118.359001
Fengnin,Taitung Airport,TTT,22.7549991607666,121.10199737548828
Kaohsiung,Kaohsiung International Airport,KHH,22.57710075378418,120.3499984741211
Taichung,Taichung Ching Chuang Kang Airport,RMQ,24.26469993591309,120.62100219726562
Tainan,Tainan Airport,TNN,22.95039939880371,120.20600128173828
Makung,Makung Airport,MZG,23.56870079040528,119.62799835205078
Taipei,Taipei Songshan Airport,TSA,25.06940078735352,121.552001953125
Taipei,Taiwan Taoyuan International Airport,TPE,25.0777,121.233002
Hualien,Hualien Airport,HUN,24.023099899291992,121.61799621582033
Tokyo,Narita International Airport,NRT,35.7647018433,140.386001587
Matsumoto,Matsumoto Airport,MMJ,36.16680145263672,137.92300415039062
Ibaraki,Hyakuri Airport,IBR,36.181098938,140.414993286
Nanki-shirahama,Nanki Shirahama Airport,SHM,33.6622009277,135.363998413
Obihiro,Tokachi-Obihiro Airport,OBO,42.7332992554,143.216995239
Sapporo,New Chitose Airport,CTS,42.77519989013672,141.69200134277344
Hakodate,Hakodate Airport,HKD,41.7700004578,140.822006226
Memanbetsu,Memanbetsu Airport,MMB,43.8805999756,144.164001465
Nakashibetsu,Nakashibetsu Airport,SHB,43.5774993896,144.960006714
Wakkanai,Wakkanai Airport,WKJ,45.4042015076,141.800994873
Iki,Iki Airport,IKI,33.7490005493,129.785003662
Yamaguchi,Yamaguchi Ube Airport,UBJ,33.930000305200004,131.279006958
Tsushima,Tsushima Airport,TSJ,34.2849006653,129.330993652
Monbetsu,Monbetsu Airport,MBE,44.3039016724,143.404006958
Asahikawa,Asahikawa Airport,AKJ,43.67079925537109,142.44700622558594
Fukue,Fukue Airport,FUJ,32.66630172729492,128.83299255371094
Fukuoka,Fukuoka Airport,FUK,33.585899353027344,130.4510040283203
Kagoshima,Kagoshima Airport,KOJ,31.80340003967285,130.718994140625
Miyazaki,Miyazaki Airport,KMI,31.877199173,131.449005127
Oita,Oita Airport,OIT,33.479400634799994,131.736999512
Kitakyushu,Kitakyūshū Airport,KKJ,33.8459014893,131.035003662
Kumamoto,Kumamoto Airport,KMJ,32.83729934692383,130.85499572753906
Nagasaki,Nagasaki Airport,NGS,32.916900634799994,129.914001465
Amami,Amami Airport,ASJ,28.430599212646484,129.71299743652344
Kanazawa,Komatsu Airport,KMQ,36.39459991455078,136.40699768066406
Toyama,Toyama Airport,TOY,36.64830017089844,137.18800354003906
Hiroshima,Hiroshima Airport,HIJ,34.4361000061,132.919006348
Okayama,Okayama Airport,OKJ,34.7569007874,133.854995728
Izumo,Izumo Airport,IZO,35.4136009216,132.88999939
Miho,Miho Yonago Airport,YGJ,35.4921989440918,133.23599243164062
Kochi,Kōchi Ryōma Airport,KCZ,33.546101,133.669006
